未だ	まだ,　いまだ	(not) yet; more; still	
ラジオ	ラジオ	radio	
そう思います	そうおもいます	That is what I think.	
書く	かく	to write; to compose; to pen; to draw; to paint	
オレンジ色	オレンジいろ	orange (colour, color)	
一時	いちじ	one o'clock	
ボタン	ボタン	button	
お金	おかね	money	
青	あお	blue; green; green light; youth	
よく	よく	often	
十才	じゅっさい,じっさい	ten years old	
太る	ふとる	to grow fat; to fatten	
～年	～ねん	years (grade in school; duration; specific year)	
キログラム	キログラム	kilogram	
どうぞよろしく	どうぞよろしく	pleased to meet you	
クレジットカード	クレジットカード	credit card	
お酒	おさけ	sake; alcohol	
晩ご飯	ばんごはん	dinner	
何時まで	いつまで	how long?; till when?	
十ページをみてください	じゅうページをみてください	Please look at page 10.	
山田さん	やまださん	Mr./Mrs. Yamada	
どっち	どっち	which (between two choices); which place/way/person? (informal)	
メニュー	メニュー	menu; bill of fare	
キロメートル	キロメートル	kilometer	
手	て	hand	
彼	かれ	he; one's boyfriend	
三才	さんさい	three years old; the three powers: heaven, earth and man	
じゃ	じゃ	ja (hiragana)	
うん	うん	uh-huh; yes	
来る	くる	to come; to arrive	
テープレコーダー	テープレコーダー	tape recorder; cassette recorder	
アパート	アパート	apartment; flat; apartment house	
カレー	カレー	curry	
十五	じゅうご	fifteen	
五つ	いつつ	five (things)	
九時	くじ	nine o’clock	
バーベキュー	バーベキュー	barbecue	
していません	していません	not doing (polite)	
とか	とか	and so on; for example	
している	している	doing (plain)	
スプーン	スプーン	spoon	
か	か	ka (hiragana)	
～だろう	～だろう	probably (plain)	
しています	しています	doing (polite)	
もしもし	もしもし	Hello? (used on the phone)	
二十一日	にじゅういちにち	the twenty-first (day)	
本屋	ほんや	bookstore; bookshop	
ハンバーガー	ハンバーガー	hamburger	
十九日	じゅうくにち	the nineteenth (day)	
やくざ	やくざ	yakuza; gangster	
うそでしょう	うそでしょう	Are you kidding?; Probably a lie	
ので	ので	that being the case; because of ...; the reason is ....; given that...	
作文	さくぶん	composition; essay	
ポスト	ポスト	mail box; post box	
でした	でした	past tense of です	
かな	かな	I wonder; I guess	
よかった	よかった	What a relief; I'm glad	
十一才	じゅういっさい	eleven years old	
サッカー	サッカー	soccer; football	
一	いち	one	
良く	よく	well; often	
茶色	ちゃいろ	light brown	
～でございます	～でございます	polite form of です	
三月	さんがつ	March	
田	た	rice field; rice paddy	
十一月	じゅういちがつ	November	
だった	だった	plain form of a copula でした	
ケーキ	ケーキ	cake	
テニス	テニス	tennis	
これ、お願いします	これ、おねがいします	Can you take care of this, please?	
パーティー	パーティー	party	
心	こころ	heart; mind	
五月	ごがつ	May	
じゃありません	じゃありません	negative of です (slightly more informal)	
～くて	～くて	conjuctive form of い adjective	
ではない	ではない	slightly more formal version of じゃない	
七つ	ななつ	seven (things)	
スーパー	スーパー	super; supermarket	
グレー	グレー	gray; grey	
あげる	あげる	give; raise; deep-fry	
しません	しません	don't do (polite)	
ですから	ですから	so; therefore; that said	
で	で	de (hiragana)	
十月	じゅうがつ	October	
していませんでした	していませんでした	wasn't doing (polite)	
ではありませんでした	ではありませんでした	negative past tense of です	
この人	このひと	this person	
もっと	もっと	(some) more; even more; longer; further	
チョコレート	チョコレート	chocolate	
英語	えいご	English language	
タクシー	タクシー	taxi; cab	
でしょう	でしょう	probably (polite); right?	
とても	とても	very	
けど	けど	but; however; although	
何時	いつ	when	
～かもしれません	～かもしれません	may; might (polite)	
そうですか	そうですか	I see; Is that so; Really?	
いいえ	いいえ	no	
ズボン	ズボン	trousers; pants	
～と言う	～という	to say that...; called/named...	
じゃあね	じゃあね	See you then; Bye; Ciao	
来ます	きます	to come	
三十日	さんじゅうにち	the thirtieth (day)	
スリッパ	スリッパ	slippers	
バイク	バイク	motorbike; motor cycle	
二分	にふん	two minutes	
買い物	かいもの	shopping; purchased goods	
～キロ	～キロ	kilo (kilogram or kilometer)	
ドライブ	ドライブ	drive	
か	か	question particle; or	
何か	なにか	something; some	
が	が	ga (hiragana)	
分かりましたか	わかりましたか	Do you understand (it)?	
十五日	じゅうごにち	the fifteenth (day)	
と	と	to (hiragana)	
レポート	レポート	report; paper	
ペット	ペット	pet	
ではありません	ではありません	negative of です	
です	です	be (copula)	
クラブ	クラブ	club	
アメリカ	アメリカ	America; the US	
まだです	まだです	not yet	
どうしよう	どうしよう	What should I/we do?	
パン	パン	bread	
します	します	do (polite)	
テスト	テスト	test; exam	
ジャケット	ジャケット	jacket	
一万	いちまん	ten thousand	
コンピューター	コンピューター	computer	
私	わたし,わたくし	I; me	
十八日	じゅうはちにち	the eighteenth (day)	
～かもしれない	～かもしれない	may; might (plain)	
こっち	こっち	this place/way/person here (informal)	
四分	よんぷん	four minutes	
じゃなかった	じゃなかった	plain version of ではありませんでした	
二十六日	にじゅうろくにち	the twenty-sixth (day)	
グリーン	グリーン	green	
歌う	うたう	to sing	
ビジネス	ビジネス	business	
私も	わたしも	So do I.	
二十二日	にじゅうににち	the twenty-second (day)	
ボールペン	ボールペン	ballpoint pen	
それから	それから	afterwards; and then	
食べ物	たべもの	food	
ビール	ビール	beer; lager	
何ですか	なんですか	What is it?	
毎日	まいにち	every day	
四百	よんひゃく	four hundred	
おめでとうございます	おめでとうございます	Congratulations!	
五分	ごふん	five minutes	
や	や	ya (hiragana)	
習う	ならう	to learn; practice	
サークル	サークル	circle; circle (group of like-minded people)	
こんな～	こんな～	...like this; this kind of...	
～けど	～けど	...but; ...so	
九千	きゅうせん	nine thousand	
クリスマス	クリスマス	Christmas	
しませんでした	しませんでした	didn't do (polite)	
言う	いう	to say	
していない	していない	not doing (plain)	
日曜日	にちようび	Sunday	
～語	～ご	language	
十三日	じゅうさんにち	the thirteenth (day)	
買う	かう	to buy	
三十一日	さんじゅういちにち	the thirty-first (day)	
二月	にがつ	February	
ニュース	ニュース	news	
ゴルフ	ゴルフ	golf	
ギター	ギター	guitar	
サーフィン	サーフィン	surfing	
お早うございます	おはようございます	good morning	
入口	いりぐち	entrance; gate	
ええと	ええと	well...; let me see...	
二	に	two	
次は～		next (stop)...	
ね	ね	ne (hiragana)	
クラス	クラス	class	
あれ	あれ	that (distant from speaker and listener)	
にする	にする	decide on (an item or course of action)	
その	その	that (thing)	
七万	ななまん	seventy thousand	
コンビニ	コンビニ	convenience store	
三千	さんぜん	three thousand	
わかりました	わかりました	I understand.	
三年生	さんねんせい	third-year student	
～人	～にん	counter for people	
出来る	できる	to be able to do; to be good at	
西口	にしぐち	west entrance	
千	せん, ち	thousand	
テープ	テープ	tape; cassette	
二十五日	にじゅうごにち	the twenty-fifth (day)	
十二月	じゅうにがつ	December	
二万	にまん	twenty thousand	
ください	ください	please give me ...; please ... (suffix)	
ゲーム	ゲーム	game	
六万	ろくまん	sixty thousand	
じゃない	じゃない	plain form of ではありません	
父	ちち	father	
中	なか	inside; middle; center; among	
どの	どの	which (thing)	
話す	はなす	to talk; to speak; to converse; to chat	
わかりません	わかりません	(I) don't understand	
など	など	et cetera, and the like, and so forth	
八月	はちがつ	August	
な	な	na (hiragana)	
七月	しちがつ	July	
三万	さんまん	thirty thousand	
大学生	だいがくせい	university student	
何時でも	いつでも	any time; whenever	
こんばんは	こんばんは	Good evening.; Hello.	
シャンプー	シャンプー	shampoo	
三十分	さんじゅっぷん,さんじっぷん	thirty minutes	
人々	ひとびと	each person; people; men and women; everybody	
二千	にせん	two thousand	
十九	じゅうきゅう,じゅうく	nineteen	
九月	くがつ	September	
さようなら	さようなら	Good-bye	
オーストラリア	オーストラリア	Australia	
こんにちは	こんにちは	Good afternoon.; Hello.	
ページ	ページ	page	
トイレ	トイレ	toilet	
五千	ごせん	five thousand	
思う	おもう	to think	
朝	あさ	morning	
其れ	それ	that; that one	
九万	きゅうまん	ninety thousand	
月曜日	げつようび	Monday	
おはよう	おはよう	Good morning. (informal)	
いい子	いいこ	good child	
やっぱり	やっぱり	just as I thought; after all	
レストラン	レストラン	restaurant	
ネクタイ	ネクタイ	tie; necktie	
見える	みえる	to be visible; to seem	
さん	さん	Mr./Ms....	
十	とお	ten (things)	
に	に	ni (hiragana)	
三十	さんじゅう	thirty	
六千	ろくせん	six thousand	
カーテン	カーテン	curtain	
も	も	mo (hiragana)	
カラオケ	カラオケ	karaoke	
～年生	～ねんせい	... year student	
イギリス	イギリス	Britain	
外国人	がいこくじん	foreigner	
はい	はい	yes; okay	
パソコン	パソコン	personal computer	
羽	ウ, は, はね	feathers; counter for birds, rabbits	
米	メートル	meter; gauge	
そうです	そうです	That's right.	
大き	おおき	big; large	
語	ご	language (suffix); word; term	
フォーク	フォーク	fork	
スウェーデン	スウェーデン	Sweden	
どう	どう	how; in what way; how about	
おやすみなさい	おやすみなさい	Good night.	
だ	だ	da (hiragana)	
食べる	たべる	to eat	
～本	～ほん	counter for long, thin objects (bottles, pencils, films, etc.)	
四十	よんじゅう	forty	
大きい	おおきい	big	
ゼロ	ゼロ	zero	
～円	～えん	yen	
ありがとう	ありがとう	thank you	
物	もの	thing; object	
六	ろく	six	
ホテル	ホテル	hotel	
でも	でも	but; however	
七千	ななせん	seven thousand	
一	イチ, イツ, ひと, ひと.つ	one; one radical (no.　1)	
スポーツ	スポーツ	sport	
